"Ind","Obs","S1","S2","Jack1ab","Jack1abP","Jack2ab","Jack2abP","Chao1","Chao1P"
85175,19,7,5,26,29.5290858725762,28,31.8005540166205,22.5,25.5540166204986
85281,24,3,5,27,27.421875,25,25.390625,24.5,24.8828125
86351,23,0,2,23,23,21,21,23,23
85945,43,8,5,51,52.7652785289346,54,55.8691184424013,47.6666666666667,49.3165675139715
85694,34,8,2,42,44.3252595155709,48,50.6574394463668,43.3333333333333,45.7324106113033
85560,38,5,5,43,43.744459833795,43,43.744459833795,39.6666666666667,40.3534164358264
85534,47,8,9,55,56.5934812132186,54,55.5645088275238,49.8,51.2428248076052
85378,27,7,6,34,36.2853223593964,35,37.3525377229081,30,32.0164609053498
85596,13,3,0,16,16.8520710059172,19,20.0118343195266,16,16.8520710059172
85704,48,7,10,55,56.1697048611111,52,53.1059027777778,49.9090909090909,50.9705255681818
85559,31,5,4,36,36.9365244536941,37,37.9625390218522,33,33.8584807492196
85750,38,3,4,41,41.255540166205,40,40.2493074792244,38.6,38.8405817174515
85285,13,2,2,15,15.3550295857988,15,15.3550295857988,13.3333333333333,13.6489151873767
85261,19,4,5,23,24.0193905817175,22,22.9750692520776,20,20.8864265927978
85605,54,9,7,63,64.75,65,66.8055555555555,58.5,60.125
85674,52,12,6,64,67.4082840236686,70,73.7278106508876,61.4285714285714,64.6999154691462
85585,37,12,3,49,54.1541271000731,58,64.1008035062089,53.5,59.127465303141
85550,11,2,0,13,13.4297520661157,15,15.495867768595,12,12.396694214876
85762,40,9,4,49,51.480625,54,56.73375,47.2,49.5895
85619,20,2,2,22,22.22,22,22.22,20.3333333333333,20.5366666666667
85438,13,4,3,17,18.6094674556213,18,19.7041420118343,14.5,15.8727810650888
85804,29,6,4,35,36.4982164090369,37,38.5838287752675,32,33.3697978596908
85536,29,7,5,36,38.0975029726516,38,40.2140309155767,32.5,34.3935790725327
85709,27,5,3,32,33.0973936899863,34,35.1659807956104,29.5,30.5116598079561
85899,50,9,6,59,60.9116,62,64.0088,55.1428571428571,56.9294857142857
85638,40,7,7,47,48.439375,47,48.439375,42.625,43.930390625
85531,20,2,3,22,22.22,21,21.21,20.25,20.4525
85591,40,13,5,53,58.598125,61,67.443125,53,58.598125
85502,18,5,1,23,24.7746913580247,27,29.0833333333333,23,24.7746913580247
85527,20,2,3,22,22.22,21,21.21,20.25,20.4525
85762,60,11,5,71,73.3863888888889,77,79.5880555555556,69.1666666666667,71.4914351851852
85706,58,12,8,70,72.9964328180737,74,77.1676575505351,65.3333333333333,68.1300039635355
85535,38,13,4,51,56.968836565097,60,67.0221606648199,53.6,59.8731301939058
85731,53,13,5,66,69.9708081167675,74,78.4521181915272,66,69.9708081167675
87879,64,3,5,67,67.147216796875,65,65.142822265625,64.5,64.6417236328125
87304,46,11,8,57,60.2594517958412,60,63.4310018903592,52.1111111111111,55.0909997899601
87431,57,13,13,70,73.6411203447214,70,73.6411203447214,62.5714285714286,65.8261443081388
87509,65,13,9,78,81.12,82,85.28,72.8,75.712
87477,58,12,6,70,72.9964328180737,76,79.2532699167657,67.4285714285714,70.3149312043486
87403,40,8,3,48,49.92,53,55.12,47,48.88
87509,57,11,10,68,70.5324715297015,69,71.5697137580794,62,64.3090181594337
87597,69,14,11,83,86.4169292165512,86,89.5404326822096,76.5833333333333,79.7361023594483
87496,46,3,3,49,49.2084120982987,49,49.2084120982987,46.75,46.9488421550095
87386,55,14,7,69,73.4707438016529,76,80.9242975206612,66.375,70.6756611570248
87534,61,13,10,74,77.360924482666,77,80.4971781779092,68.0909090909091,71.1834550829445
87518,58,11,10,69,71.4818668252081,70,72.5178359096314,63,65.2660523186683
87656,64,10,9,74,75.806640625,75,76.8310546875,68.5,70.17236328125
87485,51,14,4,65,69.8981161091888,75,80.6516724336794,69.2,74.4146097654748
87714,59,7,7,66,66.9290433783396,66,66.9290433783396,61.625,62.4924590634875
87524,49,9,10,58,59.9566847147022,57,58.9229487713453,52.2727272727273,54.0361970391125
87456,35,8,4,43,45.2465306122449,47,49.4555102040816,40.6,42.7211428571429
87427,55,13,8,68,71.7990082644628,73,77.078347107438,63.6666666666667,67.2235812672176
87524,57,13,12,70,73.6411203447214,71,74.693136349646,63,66.2770083102493
87713,50,11,8,61,63.9524,64,67.0976,56.1111111111111,58.8268888888889
88359,58,11,8,69,71.4818668252081,72,74.589774078478,64.1111111111111,66.4171290791386
89718,55,5,10,60,60.495867768595,55,55.4545454545455,55.9090909090909,56.3711495116454
89052,58,8,3,66,67.2556480380499,71,72.3507728894174,65,66.2366230677764
88739,59,7,2,66,66.9290433783396,71,71.9994254524562,66,66.9290433783396
88847,57,5,3,62,62.4770698676516,64,64.492459218221,59.5,59.9578331794398
88676,60,9,6,69,70.5525,72,73.62,65.1428571428571,66.6085714285714
89011,67,4,5,71,71.253063042994,70,70.2494987747828,68,68.2423702383604
88617,48,5,6,53,53.5750868055556,52,52.5642361111111,49.4285714285714,49.9649057539683
88576,56,12,6,68,71.1224489795918,74,77.3979591836735,65.4285714285714,68.432944606414
88383,44,4,11,48,48.396694214876,41,41.3388429752066,44.5,44.8677685950413
88682,56,14,7,70,74.375,77,81.8125,67.375,71.5859375
88416,56,10,13,66,68.1045918367347,63,65.0089285714286,59.2142857142857,61.1024963556851
88455,51,3,5,54,54.1868512110727,52,52.1799307958478,51.5,51.6782006920415
88460,56,9,4,65,66.6788903061224,70,71.8080357142857,63.2,64.8323979591837
88537,57,10,9,67,69.0621729763004,68,70.0929516774392,61.5,63.3928901200369
88498,56,8,5,64,65.3061224489796,67,68.3673469387755,60.6666666666667,61.9047619047619
88662,55,9,4,64,65.7137190082645,69,70.8476033057851,62.2,63.865520661157
88711,59,8,9,67,68.231829933927,66,67.2134444125251,61.8,62.9362252226372
88338,53,7,10,60,61.0466358134567,57,57.9943040227839,54.9090909090909,55.8669212595877
88500,51,10,6,61,63.3452518262207,65,67.4990388312188,57.4285714285714,59.636513428901
88398,50,7,6,57,58.1172,58,59.1368,53,54.0388
88498,49,10,8,59,61.457309454394,61,63.5406080799667,54,56.2490628904623
88704,52,12,2,64,67.4082840236686,74,77.9408284023669,74,77.9408284023669
88568,49,11,2,60,63.0237401082882,69,72.4773011245314,67.3333333333333,70.726641677079
88876,61,8,3,69,70.1867777479172,74,75.2727761354475,68,69.1695780704112
88670,58,6,5,64,64.6848989298454,65,65.6956004756242,60.5,61.1474435196195
88819,56,4,6,60,60.3061224489796,58,58.2959183673469,56.8571428571429,57.1472303206997
88780,53,7,5,60,61.0466358134567,62,63.0815236739053,56.5,57.4855820576718
88809,59,7,10,66,66.9290433783396,63,63.8868141338696,60.9090909090909,61.766472539239
88676,50,3,3,53,53.1908,53,53.1908,50.75,50.9327
88935,59,5,8,64,64.4596380350474,61,61.4380925021546,60.1111111111111,60.5428197516678
88873,58,8,7,66,67.2556480380499,67,68.2746730083234,61.5,62.6700356718193
88568,46,11,7,57,60.2594517958412,61,64.4881852551985,52.875,55.898570415879
89832,43,6,5,49,49.9540292049757,50,50.9734991887507,45.5,46.3858842617631
90217,53,5,3,58,58.5161979352083,60,60.5339978640085,55.5,55.9939480242079
89750,43,6,3,49,49.9540292049757,52,53.0124391563007,46.75,47.6602217414819
89405,42,10,5,52,54.9478458049887,57,60.2312925170068,49.5,52.3061224489796
89773,55,10,5,65,67.1487603305785,70,72.3140495867768,62.5,64.5661157024793
89969,35,5,4,40,40.8163265306122,41,41.8367346938776,37,37.7551020408163
89670,58,8,6,66,67.2556480380499,68,69.2936979785969,62,63.179548156956
89644,41,8,4,49,50.8655562165378,53,55.0178465199286,46.6,48.3741820345033
89496,46,10,4,56,58.6465028355388,62,64.930056710775,55,57.5992438563327
89800,32,1,2,33,33.0322265625,32,32.03125,32,32.03125
89536,50,10,4,60,62.4,66,68.64,59,61.36
89774,53,13,4,66,69.9708081167675,75,79.5122819508722,68.6,72.7272338910644
89434,25,4,0,29,29.7424,33,33.8448,31,31.7936
89273,35,7,9,42,43.68,40,41.6,37.1,38.584
90310,50,8,2,58,59.4848,64,65.6384,59.3333333333333,60.8522666666667
89458,45,7,2,52,53.2582716049383,57,58.3792592592593,52,53.2582716049383
89678,52,10,5,62,64.292899408284,67,69.4778106508876,59.5,61.7004437869822
89367,40,9,6,49,51.480625,52,54.6325,45.1428571428571,47.4282142857143
89392,43,5,6,48,48.6489994591671,47,47.6354786371011,44.4285714285714,45.0292822375029
90345,64,6,5,70,70.615234375,71,71.6240234375,66.5,67.08447265625
89249,39,12,3,51,55.8284023668639,60,65.6804733727811,55.5,60.7544378698225
89389,49,14,7,63,68.1428571428572,70,75.7142857142857,60.375,65.3035714285714
89759,46,10,3,56,58.6465028355388,63,65.9773156899811,57.25,59.9555765595463
89843,62,8,7,70,71.165452653486,71,72.1821019771072,65.5,66.5905306971904
89570,38,7,3,45,46.5270083102493,49,50.6627423822715,43.25,44.7176246537396
89630,37,6,1,43,44.1307523739956,48,49.2622352081812,44.5,45.6701972242513
90233,59,8,7,67,68.231829933927,68,69.2502154553289,62.5,63.6490950876185
90280,58,5,8,63,63.468192627824,60,60.4458977407848,59.1111111111111,59.5504029594398
89475,53,10,4,63,65.2427910288359,69,71.4563901744393,62,64.2071911712353
89654,57,12,5,69,72.0581717451524,76,79.3684210526316,68,71.0138504155125
89368,29,4,3,33,33.627824019025,34,34.6468489892985,30.5,31.0802615933413
89289,33,11,7,44,48.8888888888889,48,53.3333333333333,39.875,44.3055555555556
89413,46,8,7,54,55.6332703213611,55,56.6635160680529,49.5,50.9971644612476
89331,45,8,5,53,54.6750617283951,56,57.7698765432099,49.6666666666667,51.236378600823
89306,38,11,7,49,53.1059556786704,53,57.441135734072,44.875,48.6353012465374
89903,49,4,11,53,53.3531861724282,46,46.3065389421075,49.5,49.8298625572678
89896,34,4,4,38,38.5259515570934,38,38.5259515570934,35.2,35.6871972318339
89536,39,8,5,47,48.9776462853386,50,52.1038790269559,43.6666666666667,45.5040543502082
89284,32,3,6,35,35.3076171875,32,32.28125,32.4285714285714,32.7135881696429
90000,32,5,4,37,37.9033203125,38,38.927734375,34,34.830078125
89513,36,4,3,40,40.4938271604938,41,41.5061728395062,37.5,37.962962962963
89615,35,5,3,40,40.8163265306122,42,42.8571428571429,37.5,38.265306122449
89428,47,10,8,57,59.5803531009507,59,61.6708918062472,52,54.3540063377094
90114,69,9,7,78,79.3270321361059,80,81.3610586011342,73.5,74.7504725897921
89708,60,5,6,65,65.4513888888889,64,64.4444444444444,61.4285714285714,61.8551587301587
89511,65,13,9,78,81.12,82,85.28,72.8,75.712
89880,35,7,1,42,43.68,48,49.92,45.5,47.32
89419,44,9,10,53,55.2174586776859,52,54.1756198347107,47.2727272727273,49.2505634861007
89571,35,7,2,42,43.68,47,48.88,42,43.68
89828,38,5,2,43,43.744459833795,46,46.7963988919668,41.3333333333333,42.0489381348107
89783,66,14,7,80,83.5996326905418,87,90.9146005509642,77.375,80.8565197428834
89965,57,7,2,64,64.9652200677131,69,70.0406278855032,64,64.9652200677131
89606,50,5,7,55,55.55,53,53.53,51.25,51.7625
89461,33,7,2,40,41.7998163452709,45,47.0247933884298,40,41.7998163452709
89871,39,5,2,44,44.7232084155161,47,47.7725180802104,42.3333333333333,43.029147490686
90110,55,5,6,60,60.495867768595,59,59.4876033057851,56.4285714285714,56.8949232585596
89406,60,11,11,71,73.3863888888889,71,73.3863888888889,64.5833333333333,66.7540509259259
91411,33,0,2,33,33,31,31,33,33
89590,39,5,5,44,44.7232084155161,44,44.7232084155161,40.6666666666667,41.3350865658558
89467,19,2,4,21,21.2326869806094,19,19.2105263157895,19.2,19.4127423822715
91457,35,4,3,39,39.509387755102,40,40.5224489795918,36.5,36.9767346938775
90489,57,10,9,67,69.0621729763004,68,70.0929516774392,61.5,63.3928901200369
90751,47,4,4,51,51.3693979176098,51,51.3693979176098,48.2,48.5491172476234
91000,69,7,12,76,76.782188615837,71,71.7307288384793,70.6153846153846,71.3421550094518
90863,61,10,4,71,72.9080892233271,77,79.0693361999463,70,71.8812147272239
90482,55,15,4,70,75.2066115702479,81,87.0247933884298,76,81.6528925619835
91033,62,7,6,69,69.8795525494277,70,70.8922996878252,65,65.8285639958377
90994,60,5,5,65,65.4513888888889,65,65.4513888888889,61.6666666666667,62.0949074074074
90707,58,5,9,63,63.468192627824,59,59.4384661117717,59,59.4384661117717
90732,56,11,9,67,69.5851403061225,69,71.6623086734694,61.5,63.8729272959184
90500,52,6,7,58,58.7721893491124,57,57.758875739645,53.875,54.5922707100592
90673,66,16,8,82,86.8191000918274,90,95.2892561983471,79.3333333333333,83.9957147229875
90632,64,9,5,73,74.443603515625,77,78.522705078125,70,71.38427734375
90755,66,8,6,74,75.0872359963269,76,77.1166207529844,70,71.0284664830119
90777,65,4,7,69,69.2613017751479,66,66.2499408284024,65.75,65.9989940828402
90437,60,11,11,71,73.3863888888889,71,73.3863888888889,64.5833333333333,66.7540509259259
90594,57,7,7,64,64.9652200677131,64,64.9652200677131,59.625,60.5242382271468
90445,58,8,10,66,67.2556480380499,64,65.217598097503,60.5454545454545,61.6973300183764
90557,66,16,8,82,86.8191000918274,90,95.2892561983471,79.3333333333333,83.9957147229875
90675,58,13,2,71,74.5668846611177,82,86.1195005945303,84,88.2199762187872
90717,54,8,7,62,63.360768175583,63,64.3827160493827,57.5,58.7620027434842
90806,61,6,3,67,67.6482128460091,70,70.6772373018006,64.75,65.3764445041655
90655,63,4,8,67,67.2700932224742,63,63.2539682539683,63.6666666666667,63.9233224153859
90469,57,5,8,62,62.4770698676516,59,59.4539858417975,58.1111111111111,58.5582572415444
90513,48,13,4,61,65.4743923611111,70,75.1345486111111,63.6,68.2651041666667
90881,61,9,4,70,71.5237839290513,75,76.6326256382693,68.2,69.6846009137329
90640,61,8,3,69,70.1867777479172,74,75.2727761354475,68,69.1695780704112
90867,64,9,3,73,74.443603515625,79,80.562255859375,73,74.443603515625
90601,52,8,6,60,61.4201183431953,62,63.4674556213018,56,57.3254437869822
90661,50,8,5,58,59.4848,61,62.5616,54.6666666666667,56.0661333333333
90501,62,11,10,73,75.297866805411,74,76.3293444328824,67,69.1090010405827
90691,57,6,9,63,63.6980609418282,60,60.6648199445983,58.5,59.1481994459834
90789,55,9,3,64,65.7137190082645,70,71.8743801652893,64,65.7137190082645
90539,47,12,4,59,62.8460842009959,67,71.3675871435039,60.2,64.1243096423721
90521,48,9,6,57,59.00390625,60,62.109375,53.1428571428571,55.0111607142857
90715,61,10,8,71,72.9080892233271,73,74.9618382155335,66,67.7737167428111
90946,53,7,8,60,61.0466358134567,59,60.0291918832325,55.3333333333333,56.2985641390768
90827,61,5,6,66,66.4434291857028,65,65.436710561677,62.4285714285714,62.8480055284678
91700,60,13,8,73,76.4269444444444,78,81.6616666666667,68.6666666666667,71.8901851851852
91435,66,16,13,82,86.8191000918274,85,89.9954086317723,74.5714285714286,78.9539551357733
91509,55,8,12,63,64.3328925619835,59,60.2482644628099,57.1538461538462,58.3630514939606
91877,60,13,10,73,76.4269444444444,76,79.5677777777778,67.0909090909091,70.2404545454546
91437,50,11,10,61,63.9524,62,65.0008,55,57.662
91546,55,9,8,64,65.7137190082645,65,66.7404958677686,59,60.5798347107438
91881,57,8,10,65,66.2803939673746,63,64.2409972299169,59.5454545454545,60.7184028652173
91882,64,9,7,73,74.443603515625,75,76.483154296875,68.5,69.8546142578125
91767,65,9,6,74,75.4186982248521,77,78.4762130177515,70.1428571428571,71.4876077768385
91908,74,16,4,90,94.2074506939372,102,106.768444119795,98,102.581446311176
91763,74,18,8,92,97.4433893352812,102,108.035062089116,91,96.3842220598977
91952,72,8,8,80,80.9876543209877,80,80.9876543209877,75.1111111111111,76.0384087791495
92043,79,10,6,89,90.4260535170646,93,94.4901458099664,85.4285714285714,86.7973996841166
91805,65,8,9,73,74.105798816568,72,73.090650887574,67.8,68.8270295857988
91752,67,12,11,79,81.534194698151,80,82.5662731120517,72.5,74.8256850077968
91473,57,8,13,65,66.2803939673746,60,61.1819021237304,59,60.1622037550015
91747,64,13,7,77,80.177001953125,83,86.424560546875,73.75,76.7929077148438
91871,72,11,7,83,84.9373070987654,87,89.0306712962963,78.875,80.7160252700617
91477,53,16,0,69,75.2883588465646,85,92.7465290138839,173,188.76646493414
91595,60,12,9,72,74.88,75,78,66.6,69.264
91634,67,10,8,77,78.7153040766318,79,80.7598574292716,72,73.6039206950323
91581,69,17,7,86,91.220331863054,96,101.827347195967,86,91.220331863054
91751,63,12,7,75,77.7210884353741,80,82.9024943310658,71.25,73.8350340136054
91767,70,11,13,81,83.0002040816326,79,80.9508163265306,73.9285714285714,75.7541545189504
91677,57,11,9,68,70.5324715297015,70,72.6069559864574,62.5,64.8276392736227
91869,60,8,6,68,69.2088888888889,70,71.2444444444444,64,65.1377777777778
91716,58,7,4,65,65.9467895362664,68,68.9904875148632,62.2,63.1060047562426
91714,53,11,7,64,66.7568529725881,68,70.9291562833749,59.875,62.4541651833393
92070,62,9,8,71,72.4960978147763,72,73.5171696149844,66,67.3907388137357
92083,82,15,13,97,100.245835812017,99,102.312760261749,89.5,92.4948691255205
91879,61,8,8,69,70.1867777479172,69,70.1867777479172,64.1111111111111,65.2138015467766
91755,69,6,10,75,75.5671077504726,71,71.5368620037807,70.3636363636364,70.8956865440797
92459,53,6,3,59,59.7561409754361,62,62.7945888216447,56.75,57.4773050907796
91704,47,4,3,51,51.3693979176098,52,52.3766410140335,48.5,48.8512901765505
91611,48,6,4,54,54.84375,56,56.875,51,51.796875
91744,67,8,7,75,76.0692804633549,76,77.0835375361996,70.5,71.5051236355536
91466,52,10,4,62,64.292899408284,68,70.5147928994083,61,63.2559171597633
92498,80,12,12,92,94.07,92,94.07,85.0769230769231,86.9911538461538
91934,71,18,10,89,94.7202935925412,97,103.234477286253,84.9090909090909,90.3664496582568
91715,69,10,7,79,80.6593152699013,82,83.722327242176,74.625,76.192422810334
92091,56,8,6,64,65.3061224489796,66,67.3469387755102,60,61.2244897959184
92584,75,14,8,89,92.1011555555556,95,98.3102222222222,85.1111111111111,88.0767604938272
92130,61,8,7,69,70.1867777479172,70,71.2039774254233,64.5,65.60937919914
91800,61,11,5,72,74.3413061005106,78,80.5364149422198,70.1666666666667,72.448356176655
91821,56,8,10,64,65.3061224489796,62,63.265306122449,58.5454545454545,59.7402597402597
91622,64,14,10,78,81.732421875,82,85.923828125,72.2727272727273,75.7310901988636
91913,58,4,4,62,62.294887039239,62,62.294887039239,59.2,59.4815695600476
92022,69,5,11,74,74.3885738290275,68,68.3570678428901,69.8333333333333,70.200028005321
92058,70,7,6,77,77.77,78,78.78,73,73.73
91623,60,12,7,72,74.88,77,80.08,68.25,70.98
92822,54,7,5,61,62.0250342935528,63,64.0586419753086,57.5,58.4662208504801
92557,54,8,8,62,63.360768175583,62,63.360768175583,57.1111111111111,58.3645785703399
92132,48,5,4,53,53.5750868055556,54,54.5859375,50,50.5425347222222
92435,43,6,4,49,49.9540292049757,51,51.9929691725257,46,46.8956192536506
91878,51,12,4,63,66.4878892733564,71,74.9307958477509,64.2,67.7543252595156
92319,57,9,7,66,67.6454293628809,68,69.6952908587258,61.5,63.0332409972299
91502,41,10,4,51,54.0339083878644,57,60.3908387864366,50,52.9744199881023
91796,49,13,4,62,66.3640149937526,71,75.9975010412328,64.6,69.1470220741358
91959,51,9,6,60,61.8685121107266,63,64.961937716263,56.1428571428571,57.8912506178942
92069,55,10,3,65,67.1487603305785,72,74.3801652892562,66.25,68.4400826446281
92021,50,9,5,59,60.9116,63,65.0412,56,57.8144
91919,62,10,8,72,73.8730489073881,74,75.9250780437045,67,68.7429760665973
91472,45,11,9,56,59.3461728395062,58,61.4656790123457,50.5,53.5175308641975
92703,62,15,5,77,81.5070239334027,87,92.0923517169615,79.5,84.1533558792924
91671,52,12,8,64,67.4082840236686,68,71.6213017751479,59.3333333333333,62.4930966469428
92074,61,13,11,74,77.360924482666,76,79.4517602794947,67.5,70.5657081429723
91944,59,6,11,65,65.6722206262568,60,60.620511347314,60.25,60.8730968112611
92215,69,14,5,83,86.4169292165512,92,95.7874396135266,84.1666666666667,87.6316250087517
92368,74,7,9,81,81.7247991234478,79,79.7069028487947,76.1,76.7809532505478
92083,66,7,8,73,73.8211662075298,72,72.8099173553719,68.3333333333333,69.1020048974594
91908,67,19,6,86,92.916016930274,99,106.961461349967,91.4285714285714,98.7811475670687
